	10000		0.025937	0.025143	
	7943.3		0.025165	0.020244	
	6309.6		0.024321	0.016163	
	5011.9		0.02378	0.012754	
	3981.1		0.023453	0.0098982	
	3162.3		0.023327	0.0075117	
	2511.9		0.023339	0.005557	
	1995.3		0.023455	0.0039583	
	1584.9		0.023648	0.0026565	
	1258.9		0.023892	0.0015924	
	1000		0.024191	0.00072507	
	794.33		0.024522	3.4444e-05	
	630.96		0.024872	-0.00052796	
	501.19		0.025238	-0.0009783	
	398.11		0.025621	-0.0013337	
	316.23		0.026004	-0.0016171	
	251.19		0.026395	-0.0018382	
	199.53		0.026799	-0.0020176	
	158.49		0.027171	-0.0021636	
	125.89		0.027571	-0.0022734	
	100		0.027971	-0.0023695	
	79.433		0.028368	-0.0024421	
	63.096		0.028766	-0.0025094	
	50.119		0.029169	-0.0025754	
	39.811		0.029497	-0.0026233	
	31.623		0.029984	-0.0027157	
	25.119		0.030394	-0.0027026	
	19.953		0.030805	-0.0027834	
	15.849		0.031214	-0.0028009	
	12.589		0.031719	-0.002759	
	10		0.03216	-0.0027112	
	7.9433		0.032626	-0.0026129	
	6.3096		0.03303	-0.0024649	
	5.0119		0.03349	-0.0023691	
	3.9811		0.033693	-0.0023053	
	3.1623		0.034059	-0.0021282	
	2.5119		0.034291	-0.0019868	
	1.9953		0.034561	-0.0018513	
	1.5849		0.034971	-0.001694	
	1.2589		0.03499	-0.0015779	
	1		0.035314	-0.0017659	
	0.79433		0.035551	-0.0016786	
	0.63096		0.035608	-0.0017278	
	0.50119		0.035756	-0.0020565	
	0.39811		0.036083	-0.0023273	
	0.31623		0.036484	-0.0025065	
	0.25119		0.036874	-0.0026264	
	0.19953		0.037192	-0.0027686	
	0.15849		0.037541	-0.0029178	
	0.12589		0.037858	-0.0031058	
	0.1		0.038133	-0.0034034	
	0.079433		0.038463	-0.0037898	
	0.063096		0.038772	-0.0043017	
	0.050119		0.039188	-0.0049081	
	0.039811		0.039665	-0.0056411	
	0.031623		0.040239	-0.0065056	
	0.025119		0.040936	-0.007513	
	0.019953		0.041759	-0.0086867	
	0.015849		0.04276	-0.010014	
	0.012589		0.043973	-0.011539	
	0.01		0.045413	-0.013198	
