1.00E+04	2.48E-02	2.32E-02
7.94E+03	2.41E-02	1.86E-02
6.31E+03	2.33E-02	1.46E-02
5.01E+03	2.29E-02	1.13E-02
3.98E+03	2.26E-02	8.51E-03
3.16E+03	2.26E-02	6.10E-03
2.51E+03	2.27E-02	4.06E-03
2.00E+03	2.29E-02	2.34E-03
1.58E+03	2.32E-02	8.80E-04
1.26E+03	2.37E-02	-3.83E-04
1.00E+03	2.42E-02	-1.50E-03
7.94E+02	2.48E-02	-2.48E-03
6.31E+02	2.54E-02	-3.38E-03
5.01E+02	2.62E-02	-4.19E-03
3.98E+02	2.70E-02	-4.96E-03
3.16E+02	2.79E-02	-5.67E-03
2.51E+02	2.89E-02	-6.33E-03
2.00E+02	2.99E-02	-6.96E-03
1.58E+02	3.11E-02	-7.55E-03
1.26E+02	3.23E-02	-8.13E-03
1.00E+02	3.37E-02	-8.69E-03
7.94E+01	3.50E-02	-9.20E-03
6.31E+01	3.65E-02	-9.72E-03
5.01E+01	3.81E-02	-1.02E-02
3.98E+01	3.97E-02	-1.05E-02
3.16E+01	4.12E-02	-1.11E-02
2.51E+01	4.32E-02	-1.13E-02
2.00E+01	4.49E-02	-1.17E-02
1.58E+01	4.67E-02	-1.17E-02
1.26E+01	4.89E-02	-1.17E-02
1.00E+01	5.09E-02	-1.17E-02
7.94E+00	5.30E-02	-1.16E-02
6.31E+00	5.48E-02	-1.10E-02
5.01E+00	5.67E-02	-1.05E-02
3.98E+00	5.81E-02	-9.95E-03
3.16E+00	5.97E-02	-9.28E-03
2.51E+00	6.10E-02	-8.40E-03
2.00E+00	6.22E-02	-7.56E-03
1.58E+00	6.35E-02	-6.73E-03
1.26E+00	6.39E-02	-6.11E-03
1.00E+00	6.49E-02	-6.01E-03
7.94E-01	6.57E-02	-5.40E-03
6.31E-01	6.60E-02	-5.19E-03
5.01E-01	6.64E-02	-5.38E-03
3.98E-01	6.71E-02	-5.50E-03
3.16E-01	6.79E-02	-5.41E-03
2.51E-01	6.87E-02	-5.28E-03
2.00E-01	6.93E-02	-5.24E-03
1.58E-01	6.99E-02	-5.22E-03
1.26E-01	7.05E-02	-5.28E-03
1.00E-01	7.10E-02	-5.54E-03
7.94E-02	7.15E-02	-5.90E-03
6.31E-02	7.20E-02	-6.48E-03
5.01E-02	7.27E-02	-7.13E-03
3.98E-02	7.34E-02	-7.98E-03
3.16E-02	7.41E-02	-9.00E-03
2.51E-02	7.50E-02	-1.02E-02
2.00E-02	7.61E-02	-1.17E-02
1.58E-02	7.73E-02	-1.34E-02
1.26E-02	7.88E-02	-1.53E-02
1.00E-02	8.06E-02	-1.75E-02
