1.00E+04	2.42E-02	2.69E-02
7.94E+03	2.34E-02	2.17E-02
6.31E+03	2.25E-02	1.74E-02
5.01E+03	2.20E-02	1.39E-02
3.98E+03	2.16E-02	1.10E-02
3.16E+03	2.14E-02	8.54E-03
2.51E+03	2.13E-02	6.57E-03
2.00E+03	2.14E-02	4.98E-03
1.58E+03	2.14E-02	3.69E-03
1.26E+03	2.15E-02	2.65E-03
1.00E+03	2.17E-02	1.82E-03
7.94E+02	2.19E-02	1.15E-03
6.31E+02	2.21E-02	6.12E-04
5.01E+02	2.23E-02	1.84E-04
3.98E+02	2.25E-02	-1.46E-04
3.16E+02	2.27E-02	-4.03E-04
2.51E+02	2.29E-02	-5.83E-04
2.00E+02	2.32E-02	-7.13E-04
1.58E+02	2.34E-02	-7.85E-04
1.26E+02	2.36E-02	-8.10E-04
1.00E+02	2.38E-02	-8.09E-04
7.94E+01	2.39E-02	-7.80E-04
6.31E+01	2.40E-02	-7.37E-04
5.01E+01	2.42E-02	-6.93E-04
3.98E+01	2.42E-02	-6.48E-04
3.16E+01	2.43E-02	-6.32E-04
2.51E+01	2.44E-02	-5.77E-04
2.00E+01	2.45E-02	-5.59E-04
1.58E+01	2.45E-02	-5.48E-04
1.26E+01	2.46E-02	-5.25E-04
1.00E+01	2.47E-02	-5.18E-04
7.94E+00	2.47E-02	-5.32E-04
6.31E+00	2.48E-02	-4.90E-04
5.01E+00	2.49E-02	-5.35E-04
3.98E+00	2.48E-02	-6.34E-04
3.16E+00	2.49E-02	-6.44E-04
2.51E+00	2.50E-02	-6.52E-04
2.00E+00	2.51E-02	-6.75E-04
1.58E+00	2.53E-02	-6.56E-04
1.26E+00	2.53E-02	-7.17E-04
1.00E+00	2.55E-02	-9.45E-04
7.94E-01	2.56E-02	-9.54E-04
6.31E-01	2.56E-02	-1.08E-03
5.01E-01	2.57E-02	-1.42E-03
3.98E-01	2.60E-02	-1.69E-03
3.16E-01	2.64E-02	-1.85E-03
2.51E-01	2.67E-02	-1.95E-03
2.00E-01	2.70E-02	-2.03E-03
1.58E-01	2.73E-02	-2.13E-03
1.26E-01	2.75E-02	-2.23E-03
1.00E-01	2.77E-02	-2.40E-03
7.94E-02	2.80E-02	-2.62E-03
6.31E-02	2.82E-02	-2.91E-03
5.01E-02	2.85E-02	-3.23E-03
3.98E-02	2.88E-02	-3.64E-03
3.16E-02	2.92E-02	-4.08E-03
2.51E-02	2.97E-02	-4.60E-03
2.00E-02	3.03E-02	-5.18E-03
1.58E-02	3.10E-02	-5.79E-03
1.26E-02	3.19E-02	-6.40E-03
1.00E-02	3.28E-02	-6.99E-03
