	10000		0.027775	0.023704	
	7943.3		0.027153	0.018764	
	6309.6		0.026454	0.014623	
	5011.9		0.026108	0.011118	
	3981.1		0.025967	0.0081187	
	3162.3		0.026038	0.0055498	
	2511.9		0.026252	0.0033834	
	1995.3		0.026624	0.0015437	
	1584.9		0.027116	-2.694e-05	
	1258.9		0.027739	-0.0013984	
	1000		0.02842	-0.0026057	
	794.33		0.029149	-0.0036499	
	630.96		0.030027	-0.0046325	
	501.19		0.03092	-0.0055316	
	398.11		0.031909	-0.0063585	
	316.23		0.033015	-0.0071687	
	251.19		0.034185	-0.0079523	
	199.53		0.035472	-0.0087302	
	158.49		0.036828	-0.0094687	
	125.89		0.038299	-0.010217	
	100		0.039792	-0.010909	
	79.433		0.041512	-0.011674	
	63.096		0.043305	-0.012426	
	50.119		0.045312	-0.013278	
	39.811		0.046978	-0.014171	
	31.623		0.049088	-0.014503	
	25.119		0.051515	-0.015298	
	19.953		0.053695	-0.016415	
	15.849		0.055682	-0.016545	
	12.589		0.058618	-0.017392	
	10		0.060917	-0.018135	
	7.9433		0.064009	-0.0194	
	6.3096		0.066123	-0.019563	
	5.0119		0.069501	-0.02094	
	3.9811		0.071385	-0.022706	
	3.1623		0.074793	-0.024092	
	2.5119		0.07805	-0.025271	
	1.9953		0.082446	-0.026289	
	1.5849		0.088531	-0.026497	
	1.2589		0.091729	-0.027719	
	1		0.098305	-0.029488	
	0.79433		0.10376	-0.02853	
	0.63096		0.10811	-0.028119	
	0.50119		0.11301	-0.028089	
	0.39811		0.11812	-0.026721	
	0.31623		0.12248	-0.024447	
	0.25119		0.12595	-0.021922	
	0.19953		0.12858	-0.019582	
	0.15849		0.13069	-0.01765	
	0.12589		0.13248	-0.016095	
	0.1		0.13393	-0.015003	
	0.079433		0.1352	-0.014301	
	0.063096		0.13629	-0.014014	
	0.050119		0.13742	-0.01411	
	0.039811		0.13856	-0.014529	
	0.031623		0.13966	-0.015363	
	0.025119		0.14091	-0.016554	
	0.019953		0.14222	-0.018207	
	0.015849		0.14379	-0.020294	
	0.012589		0.14567	-0.022874	
	0.01		0.14779	-0.025945	
