	10000		0.027336	0.023783	
	7943.3		0.026702	0.018839	
	6309.6		0.026075	0.014755	
	5011.9		0.025718	0.01127	
	3981.1		0.025526	0.0082818	
	3162.3		0.02551	0.0057248	
	2511.9		0.025689	0.0035842	
	1995.3		0.026035	0.0017788	
	1584.9		0.026495	0.00023428	
	1258.9		0.02712	-0.0011202	
	1000		0.027705	-0.0022883	
	794.33		0.028525	-0.0033481	
	630.96		0.029224	-0.0042737	
	501.19		0.030091	-0.0051311	
	398.11		0.031055	-0.0059641	
	316.23		0.032064	-0.0067354	
	251.19		0.033197	-0.0074969	
	199.53		0.034343	-0.0082224	
	158.49		0.035642	-0.0089423	
	125.89		0.037091	-0.0097112	
	100		0.038585	-0.010441	
	79.433		0.040081	-0.011181	
	63.096		0.041804	-0.011905	
	50.119		0.043545	-0.012611	
	39.811		0.045618	-0.013606	
	31.623		0.047287	-0.014192	
	25.119		0.049847	-0.014981	
	19.953		0.05202	-0.015883	
	15.849		0.0541	-0.016461	
	12.589		0.057063	-0.016899	
	10		0.059706	-0.017949	
	7.9433		0.061941	-0.018159	
	6.3096		0.064734	-0.018876	
	5.0119		0.067717	-0.019767	
	3.9811		0.070628	-0.02081	
	3.1623		0.074041	-0.021243	
	2.5119		0.077728	-0.021904	
	1.9953		0.081314	-0.02229	
	1.5849		0.085861	-0.021153	
	1.2589		0.088933	-0.021518	
	1		0.093769	-0.021684	
	0.79433		0.097389	-0.020133	
	0.63096		0.099654	-0.01919	
	0.50119		0.10213	-0.018516	
	0.39811		0.10473	-0.017341	
	0.31623		0.1071	-0.015829	
	0.25119		0.10906	-0.014315	
	0.19953		0.11065	-0.013017	
	0.15849		0.11197	-0.012026	
	0.12589		0.11316	-0.011289	
	0.1		0.11422	-0.010881	
	0.079433		0.11522	-0.01077	
	0.063096		0.11615	-0.010959	
	0.050119		0.11715	-0.011355	
	0.039811		0.11816	-0.012024	
	0.031623		0.11919	-0.012994	
	0.025119		0.12028	-0.01418	
	0.019953		0.12149	-0.015699	
	0.015849		0.12281	-0.0175	
	0.012589		0.12433	-0.019668	
	0.01		0.12613	-0.022169	
