	10000		0.026865	0.022395	
	7943.3		0.026021	0.017836	
	6309.6		0.025171	0.013978	
	5011.9		0.024668	0.010693	
	3981.1		0.024416	0.0078619	
	3162.3		0.024403	0.0054274	
	2511.9		0.024568	0.0033631	
	1995.3		0.024873	0.0016014	
	1584.9		0.025276	8.6698e-05	
	1258.9		0.025839	-0.0012493	
	1000		0.026453	-0.002421	
	794.33		0.02717	-0.0034872	
	630.96		0.027943	-0.00445	
	501.19		0.028801	-0.0053471	
	398.11		0.029772	-0.0062168	
	316.23		0.030814	-0.0070299	
	251.19		0.031958	-0.0078407	
	199.53		0.033169	-0.00863	
	158.49		0.034504	-0.0094065	
	125.89		0.035962	-0.010242	
	100		0.037481	-0.01106	
	79.433		0.039061	-0.01191	
	63.096		0.040823	-0.012804	
	50.119		0.042663	-0.013718	
	39.811		0.044819	-0.014923	
	31.623		0.046582	-0.015748	
	25.119		0.049451	-0.016824	
	19.953		0.051948	-0.018036	
	15.849		0.054355	-0.018866	
	12.589		0.057855	-0.019548	
	10		0.061045	-0.020675	
	7.9433		0.064002	-0.021008	
	6.3096		0.067467	-0.021665	
	5.0119		0.071151	-0.022314	
	3.9811		0.074747	-0.022833	
	3.1623		0.078723	-0.022778	
	2.5119		0.08278	-0.022685	
	1.9953		0.086544	-0.022159	
	1.5849		0.090724	-0.020178	
	1.2589		0.093564	-0.019632	
	1		0.097588	-0.019148	
	0.79433		0.10046	-0.017322	
	0.63096		0.10199	-0.01612	
	0.50119		0.10363	-0.015266	
	0.39811		0.10541	-0.014145	
	0.31623		0.1071	-0.012894	
	0.25119		0.10856	-0.011733	
	0.19953		0.10981	-0.010777	
	0.15849		0.11092	-0.010081	
	0.12589		0.11191	-0.0096077	
	0.1		0.11283	-0.0094202	
	0.079433		0.11376	-0.0094693	
	0.063096		0.11463	-0.0098028	
	0.050119		0.11557	-0.010319	
	0.039811		0.11653	-0.011058	
	0.031623		0.11757	-0.012073	
	0.025119		0.11868	-0.01328	
	0.019953		0.11989	-0.014803	
	0.015849		0.12126	-0.016565	
	0.012589		0.1228	-0.018684	
	0.01		0.12457	-0.021101	
