	10000		0.024968	0.025386	
	7943.3		0.024166	0.020538	
	6309.6		0.023272	0.016464	
	5011.9		0.022724	0.013109	
	3981.1		0.022343	0.010288	
	3162.3		0.022176	0.007947	
	2511.9		0.022117	0.0060365	
	1995.3		0.022157	0.0044921	
	1584.9		0.022268	0.0032369	
	1258.9		0.022424	0.0022274	
	1000		0.022618	0.0014069	
	794.33		0.022832	0.00075823	
	630.96		0.023066	0.00023257	
	501.19		0.023304	-0.00019457	
	398.11		0.023557	-0.00053673	
	316.23		0.023821	-0.00081219	
	251.19		0.024086	-0.0010339	
	199.53		0.024365	-0.0012073	
	158.49		0.024645	-0.0013345	
	125.89		0.024935	-0.0014327	
	100		0.025231	-0.001494	
	79.433		0.025479	-0.0015348	
	63.096		0.025785	-0.0015626	
	50.119		0.026079	-0.0015564	
	39.811		0.026279	-0.0015261	
	31.623		0.026576	-0.0015405	
	25.119		0.026825	-0.001434	
	19.953		0.027018	-0.0013863	
	15.849		0.02717	-0.0012998	
	12.589		0.027417	-0.0012026	
	10		0.027591	-0.0011151	
	7.9433		0.027773	-0.00109	
	6.3096		0.027838	-0.00096604	
	5.0119		0.027981	-0.00093192	
	3.9811		0.027972	-0.00095989	
	3.1623		0.028147	-0.00093691	
	2.5119		0.028189	-0.00090073	
	1.9953		0.028329	-0.00086873	
	1.5849		0.02858	-0.00086048	
	1.2589		0.028522	-0.00083665	
	1		0.028773	-0.0010833	
	0.79433		0.028961	-0.0010707	
	0.63096		0.028948	-0.0011922	
	0.50119		0.029038	-0.0015204	
	0.39811		0.02931	-0.0018198	
	0.31623		0.029678	-0.0020247	
	0.25119		0.030017	-0.0021502	
	0.19953		0.030318	-0.0022931	
	0.15849		0.030629	-0.0024245	
	0.12589		0.030923	-0.0025734	
	0.1		0.031176	-0.002809	
	0.079433		0.031491	-0.0031081	
	0.063096		0.031785	-0.0035003	
	0.050119		0.032173	-0.0039498	
	0.039811		0.032626	-0.0044718	
	0.031623		0.03315	-0.0050857	
	0.025119		0.033817	-0.0057685	
	0.019953		0.03458	-0.0065422	
	0.015849		0.035511	-0.007392	
	0.012589		0.036641	-0.0082573	
	0.01		0.037927	-0.009142	
