	10000		0.02831	0.023297	
	7943.3		0.027715	0.018399	
	6309.6		0.027064	0.014301	
	5011.9		0.026714	0.010822	
	3981.1		0.026582	0.0078642	
	3162.3		0.026704	0.0053241	
	2511.9		0.02697	0.003182	
	1995.3		0.027352	0.0013679	
	1584.9		0.027857	-0.00017536	
	1258.9		0.028455	-0.001512	
	1000		0.02915	-0.0026923	
	794.33		0.029921	-0.0037205	
	630.96		0.030762	-0.0046807	
	501.19		0.031717	-0.0055847	
	398.11		0.032741	-0.0064148	
	316.23		0.033844	-0.0072074	
	251.19		0.03497	-0.0079672	
	199.53		0.036221	-0.0087082	
	158.49		0.037562	-0.0094627	
	125.89		0.038999	-0.010209	
	100		0.040532	-0.010979	
	79.433		0.042186	-0.011757	
	63.096		0.043835	-0.012591	
	50.119		0.04572	-0.013482	
	39.811		0.047601	-0.014287	
	31.623		0.049342	-0.015236	
	25.119		0.052037	-0.016215	
	19.953		0.054656	-0.017279	
	15.849		0.056586	-0.018008	
	12.589		0.059911	-0.018827	
	10		0.062777	-0.019904	
	7.9433		0.065536	-0.020527	
	6.3096		0.068602	-0.021443	
	5.0119		0.071759	-0.022395	
	3.9811		0.074935	-0.02403	
	3.1623		0.078606	-0.024384	
	2.5119		0.082266	-0.025728	
	1.9953		0.086117	-0.026337	
	1.5849		0.09213	-0.026187	
	1.2589		0.095645	-0.027422	
	1		0.10185	-0.028423	
	0.79433		0.1068	-0.027122	
	0.63096		0.11076	-0.026581	
	0.50119		0.11533	-0.025753	
	0.39811		0.11973	-0.023981	
	0.31623		0.12345	-0.021621	
	0.25119		0.12633	-0.019146	
	0.19953		0.12846	-0.016976	
	0.15849		0.13026	-0.014948	
	0.12589		0.13161	-0.013362	
	0.1		0.13271	-0.012155	
	0.079433		0.13364	-0.011278	
	0.063096		0.13439	-0.010771	
	0.050119		0.13518	-0.010499	
	0.039811		0.1359	-0.010533	
	0.031623		0.13663	-0.010888	
	0.025119		0.13738	-0.011498	
	0.019953		0.13817	-0.012452	
	0.015849		0.13914	-0.013752	
	0.012589		0.14041	-0.015347	
	0.01		0.14196	-0.017337	
