	10000		0.025965	0.026277	
	7943.3		0.025285	0.021063	
	6309.6		0.024501	0.016717	
	5011.9		0.024029	0.013093	
	3981.1		0.023752	0.010048	
	3162.3		0.023712	0.0075055	
	2511.9		0.023775	0.0053973	
	1995.3		0.023947	0.0036639	
	1584.9		0.024214	0.0022211	
	1258.9		0.024537	0.0010292	
	1000		0.024919	2.8578e-05	
	794.33		0.025374	-0.00081133	
	630.96		0.025867	-0.00152	
	501.19		0.026377	-0.0021132	
	398.11		0.026937	-0.0026147	
	316.23		0.027564	-0.0030455	
	251.19		0.028159	-0.0033925	
	199.53		0.028804	-0.0036848	
	158.49		0.02948	-0.0039308	
	125.89		0.030149	-0.0041306	
	100		0.030855	-0.004303	
	79.433		0.031578	-0.0044545	
	63.096		0.032272	-0.004586	
	50.119		0.03298	-0.0047172	
	39.811		0.033697	-0.004902	
	31.623		0.034257	-0.0049211	
	25.119		0.035098	-0.0051172	
	19.953		0.035842	-0.0053626	
	15.849		0.03639	-0.0054722	
	12.589		0.037319	-0.0057387	
	10		0.038157	-0.0060757	
	7.9433		0.038985	-0.0062752	
	6.3096		0.040049	-0.0066051	
	5.0119		0.041106	-0.0068792	
	3.9811		0.042285	-0.0070856	
	3.1623		0.043566	-0.0071212	
	2.5119		0.044856	-0.0070659	
	1.9953		0.046061	-0.0068674	
	1.5849		0.047381	-0.0063097	
	1.2589		0.048221	-0.0060088	
	1		0.049443	-0.0058585	
	0.79433		0.050336	-0.0052609	
	0.63096		0.050826	-0.0048634	
	0.50119		0.051318	-0.0046657	
	0.39811		0.051856	-0.004518	
	0.31623		0.052401	-0.0042822	
	0.25119		0.052869	-0.0040573	
	0.19953		0.053272	-0.0038797	
	0.15849		0.05362	-0.003793	
	0.12589		0.053951	-0.0037918	
	0.1		0.054245	-0.0039242	
	0.079433		0.054578	-0.0041673	
	0.063096		0.054862	-0.0045399	
	0.050119		0.055239	-0.005019	
	0.039811		0.05566	-0.0056644	
	0.031623		0.056185	-0.0064621	
	0.025119		0.056817	-0.0074202	
	0.019953		0.057569	-0.0085631	
	0.015849		0.058479	-0.0098874	
	0.012589		0.05962	-0.011408	
	0.01		0.060995	-0.013098	
