	10000		0.026645	0.023692	
	7943.3		0.025971	0.018814	
	6309.6		0.025254	0.014722	
	5011.9		0.024825	0.01124	
	3981.1		0.024626	0.0082702	
	3162.3		0.024686	0.005721	
	2511.9		0.024848	0.0035608	
	1995.3		0.025188	0.0017256	
	1584.9		0.025632	0.00014086	
	1258.9		0.026187	-0.0012462	
	1000		0.026825	-0.002478	
	794.33		0.027549	-0.0035652	
	630.96		0.028386	-0.0045903	
	501.19		0.029281	-0.0055341	
	398.11		0.030274	-0.006417	
	316.23		0.031372	-0.0072802	
	251.19		0.032565	-0.0081231	
	199.53		0.033867	-0.0089561	
	158.49		0.035252	-0.0097606	
	125.89		0.036736	-0.010572	
	100		0.038256	-0.011357	
	79.433		0.039982	-0.012219	
	63.096		0.041833	-0.013102	
	50.119		0.04389	-0.014112	
	39.811		0.045682	-0.015227	
	31.623		0.047912	-0.01572	
	25.119		0.050548	-0.016892	
	19.953		0.053038	-0.01819	
	15.849		0.055312	-0.018601	
	12.589		0.058735	-0.019686	
	10		0.061612	-0.020577	
	7.9433		0.065005	-0.021727	
	6.3096		0.068002	-0.022236	
	5.0119		0.071782	-0.023285	
	3.9811		0.074894	-0.024452	
	3.1623		0.079044	-0.025275	
	2.5119		0.083144	-0.025662	
	1.9953		0.087844	-0.025656	
	1.5849		0.093177	-0.024797	
	1.2589		0.096779	-0.024189	
	1		0.1018	-0.023825	
	0.79433		0.10576	-0.021856	
	0.63096		0.10857	-0.020353	
	0.50119		0.11132	-0.01944	
	0.39811		0.11417	-0.018115	
	0.31623		0.1167	-0.016487	
	0.25119		0.11874	-0.014856	
	0.19953		0.12035	-0.013412	
	0.15849		0.12164	-0.012285	
	0.12589		0.12283	-0.011466	
	0.1		0.12385	-0.011004	
	0.079433		0.12477	-0.010817	
	0.063096		0.12559	-0.010943	
	0.050119		0.12651	-0.011369	
	0.039811		0.12743	-0.012044	
	0.031623		0.12839	-0.013038	
	0.025119		0.12951	-0.014339	
	0.019953		0.13074	-0.016014	
	0.015849		0.13218	-0.018062	
	0.012589		0.13387	-0.020541	
	0.01		0.13588	-0.023444	
