1.00E+04	2.45E-02	2.78E-02
7.94E+03	2.37E-02	2.24E-02
6.31E+03	2.29E-02	1.78E-02
5.01E+03	2.23E-02	1.40E-02
3.98E+03	2.20E-02	1.08E-02
3.16E+03	2.19E-02	8.08E-03
2.51E+03	2.19E-02	5.82E-03
2.00E+03	2.21E-02	3.97E-03
1.58E+03	2.23E-02	2.41E-03
1.26E+03	2.26E-02	1.10E-03
1.00E+03	2.30E-02	-1.25E-05
7.94E+02	2.34E-02	-9.57E-04
6.31E+02	2.40E-02	-1.77E-03
5.01E+02	2.46E-02	-2.48E-03
3.98E+02	2.52E-02	-3.08E-03
3.16E+02	2.59E-02	-3.61E-03
2.51E+02	2.67E-02	-4.06E-03
2.00E+02	2.74E-02	-4.43E-03
1.58E+02	2.82E-02	-4.74E-03
1.26E+02	2.91E-02	-5.00E-03
1.00E+02	3.00E-02	-5.20E-03
7.94E+01	3.09E-02	-5.37E-03
6.31E+01	3.18E-02	-5.47E-03
5.01E+01	3.27E-02	-5.54E-03
3.98E+01	3.36E-02	-5.53E-03
3.16E+01	3.46E-02	-5.65E-03
2.51E+01	3.55E-02	-5.47E-03
2.00E+01	3.64E-02	-5.36E-03
1.58E+01	3.72E-02	-5.23E-03
1.26E+01	3.81E-02	-4.83E-03
1.00E+01	3.89E-02	-4.49E-03
7.94E+00	3.95E-02	-4.17E-03
6.31E+00	4.01E-02	-3.73E-03
5.01E+00	4.06E-02	-3.45E-03
3.98E+00	4.09E-02	-3.24E-03
3.16E+00	4.14E-02	-2.95E-03
2.51E+00	4.16E-02	-2.70E-03
2.00E+00	4.20E-02	-2.49E-03
1.58E+00	4.25E-02	-2.24E-03
1.26E+00	4.25E-02	-2.11E-03
1.00E+00	4.29E-02	-2.32E-03
7.94E-01	4.32E-02	-2.21E-03
6.31E-01	4.33E-02	-2.29E-03
5.01E-01	4.35E-02	-2.64E-03
3.98E-01	4.39E-02	-2.92E-03
3.16E-01	4.44E-02	-3.08E-03
2.51E-01	4.49E-02	-3.16E-03
2.00E-01	4.53E-02	-3.28E-03
1.58E-01	4.57E-02	-3.41E-03
1.26E-01	4.61E-02	-3.56E-03
1.00E-01	4.65E-02	-3.84E-03
7.94E-02	4.69E-02	-4.22E-03
6.31E-02	4.72E-02	-4.72E-03
5.01E-02	4.77E-02	-5.33E-03
3.98E-02	4.82E-02	-6.04E-03
3.16E-02	4.88E-02	-6.92E-03
2.51E-02	4.96E-02	-7.93E-03
2.00E-02	5.05E-02	-9.12E-03
1.58E-02	5.15E-02	-1.05E-02
1.26E-02	5.28E-02	-1.20E-02
1.00E-02	5.43E-02	-1.33E-02
