1.00E+04	2.50E-02	2.73E-02
7.94E+03	2.43E-02	2.19E-02
6.31E+03	2.34E-02	1.73E-02
5.01E+03	2.29E-02	1.35E-02
3.98E+03	2.26E-02	1.02E-02
3.16E+03	2.26E-02	7.49E-03
2.51E+03	2.26E-02	5.17E-03
2.00E+03	2.28E-02	3.23E-03
1.58E+03	2.32E-02	1.58E-03
1.26E+03	2.36E-02	1.68E-04
1.00E+03	2.41E-02	-1.06E-03
7.94E+02	2.47E-02	-2.14E-03
6.31E+02	2.53E-02	-3.12E-03
5.01E+02	2.61E-02	-4.00E-03
3.98E+02	2.69E-02	-4.83E-03
3.16E+02	2.78E-02	-5.58E-03
2.51E+02	2.88E-02	-6.28E-03
2.00E+02	2.99E-02	-6.94E-03
1.58E+02	3.11E-02	-7.56E-03
1.26E+02	3.23E-02	-8.16E-03
1.00E+02	3.37E-02	-8.73E-03
7.94E+01	3.50E-02	-9.25E-03
6.31E+01	3.66E-02	-9.78E-03
5.01E+01	3.81E-02	-1.03E-02
3.98E+01	3.98E-02	-1.06E-02
3.16E+01	4.13E-02	-1.12E-02
2.51E+01	4.33E-02	-1.14E-02
2.00E+01	4.50E-02	-1.18E-02
1.58E+01	4.67E-02	-1.18E-02
1.26E+01	4.90E-02	-1.18E-02
1.00E+01	5.10E-02	-1.18E-02
7.94E+00	5.31E-02	-1.17E-02
6.31E+00	5.50E-02	-1.12E-02
5.01E+00	5.70E-02	-1.07E-02
3.98E+00	5.84E-02	-1.01E-02
3.16E+00	6.00E-02	-9.47E-03
2.51E+00	6.13E-02	-8.57E-03
2.00E+00	6.25E-02	-7.71E-03
1.58E+00	6.39E-02	-6.86E-03
1.26E+00	6.43E-02	-6.24E-03
1.00E+00	6.54E-02	-6.10E-03
7.94E-01	6.61E-02	-5.48E-03
6.31E-01	6.64E-02	-5.27E-03
5.01E-01	6.69E-02	-5.45E-03
3.98E-01	6.76E-02	-5.57E-03
3.16E-01	6.84E-02	-5.48E-03
2.51E-01	6.91E-02	-5.34E-03
2.00E-01	6.98E-02	-5.30E-03
1.58E-01	7.04E-02	-5.27E-03
1.26E-01	7.10E-02	-5.34E-03
1.00E-01	7.15E-02	-5.59E-03
7.94E-02	7.20E-02	-5.96E-03
6.31E-02	7.25E-02	-6.53E-03
5.01E-02	7.32E-02	-7.20E-03
3.98E-02	7.39E-02	-8.05E-03
3.16E-02	7.46E-02	-9.09E-03
2.51E-02	7.55E-02	-1.03E-02
2.00E-02	7.66E-02	-1.18E-02
1.58E-02	7.78E-02	-1.35E-02
1.26E-02	7.93E-02	-1.55E-02
1.00E-02	8.11E-02	-1.77E-02
