	10000		0.027701	0.023711	
	7943.3		0.027074	0.018775	
	6309.6		0.026368	0.014653	
	5011.9		0.025986	0.01116	
	3981.1		0.025808	0.0081756	
	3162.3		0.025881	0.0056327	
	2511.9		0.02612	0.0034872	
	1995.3		0.026468	0.0016714	
	1584.9		0.026928	0.00012428	
	1258.9		0.027522	-0.0012367	
	1000		0.028187	-0.0024043	
	794.33		0.028931	-0.0034566	
	630.96		0.029724	-0.0043869	
	501.19		0.030611	-0.005252	
	398.11		0.031583	-0.0060747	
	316.23		0.032619	-0.0068518	
	251.19		0.033736	-0.0076013	
	199.53		0.034934	-0.008337	
	158.49		0.036246	-0.0090488	
	125.89		0.037661	-0.0098004	
	100		0.039147	-0.010534	
	79.433		0.040671	-0.011278	
	63.096		0.042402	-0.012037	
	50.119		0.04413	-0.012751	
	39.811		0.046213	-0.013808	
	31.623		0.047824	-0.014389	
	25.119		0.050451	-0.015257	
	19.953		0.052659	-0.016209	
	15.849		0.054703	-0.016805	
	12.589		0.057716	-0.017269	
	10		0.06044	-0.018443	
	7.9433		0.062628	-0.018645	
	6.3096		0.065492	-0.019448	
	5.0119		0.068548	-0.020451	
	3.9811		0.071421	-0.021785	
	3.1623		0.074824	-0.022322	
	2.5119		0.078572	-0.023306	
	1.9953		0.082222	-0.024084	
	1.5849		0.087269	-0.023232	
	1.2589		0.090507	-0.024281	
	1		0.096168	-0.025025	
	0.79433		0.10049	-0.023652	
	0.63096		0.10347	-0.02298	
	0.50119		0.10689	-0.022446	
	0.39811		0.11038	-0.021118	
	0.31623		0.11351	-0.019247	
	0.25119		0.11606	-0.017325	
	0.19953		0.11806	-0.015621	
	0.15849		0.11969	-0.01427	
	0.12589		0.12111	-0.013211	
	0.1		0.12234	-0.012524	
	0.079433		0.1235	-0.012181	
	0.063096		0.12457	-0.012174	
	0.050119		0.12567	-0.012432	
	0.039811		0.12676	-0.012988	
	0.031623		0.12792	-0.013865	
	0.025119		0.12921	-0.01501	
	0.019953		0.13058	-0.01652	
	0.015849		0.13211	-0.018354	
	0.012589		0.13385	-0.020563	
	0.01		0.1358	-0.02313	
