	10000		0.02754	0.024466	
	7943.3		0.026921	0.019369	
	6309.6		0.026238	0.015135	
	5011.9		0.025847	0.011542	
	3981.1		0.025689	0.008497	
	3162.3		0.025765	0.0058975	
	2511.9		0.026002	0.0036867	
	1995.3		0.026411	0.0018252	
	1584.9		0.026828	0.00024306	
	1258.9		0.027398	-0.0011267	
	1000		0.028062	-0.0023343	
	794.33		0.028812	-0.0033978	
	630.96		0.029608	-0.0043504	
	501.19		0.030501	-0.0052391	
	398.11		0.031466	-0.0060605	
	316.23		0.032497	-0.0068322	
	251.19		0.033697	-0.0076291	
	199.53		0.034969	-0.0083797	
	158.49		0.036237	-0.0090896	
	125.89		0.037615	-0.0098117	
	100		0.039177	-0.010571	
	79.433		0.040813	-0.01131	
	63.096		0.04242	-0.012045	
	50.119		0.044317	-0.012866	
	39.811		0.046174	-0.013541	
	31.623		0.048143	-0.014674	
	25.119		0.050457	-0.015129	
	19.953		0.052615	-0.016121	
	15.849		0.055063	-0.016851	
	12.589		0.057894	-0.017353	
	10		0.060468	-0.017778	
	7.9433		0.06305	-0.018802	
	6.3096		0.065772	-0.018862	
	5.0119		0.068976	-0.019771	
	3.9811		0.071354	-0.020631	
	3.1623		0.074872	-0.02153	
	2.5119		0.0782	-0.021665	
	1.9953		0.082105	-0.021723	
	1.5849		0.086881	-0.020877	
	1.2589		0.0896	-0.020382	
	1		0.094085	-0.020762	
	0.79433		0.097676	-0.019353	
	0.63096		0.099963	-0.018348	
	0.50119		0.10228	-0.017843	
	0.39811		0.10481	-0.016843	
	0.31623		0.10711	-0.015471	
	0.25119		0.10905	-0.014076	
	0.19953		0.11055	-0.012951	
	0.15849		0.11195	-0.011968	
	0.12589		0.11315	-0.011246	
	0.1		0.11416	-0.01092	
	0.079433		0.11518	-0.010856	
	0.063096		0.11609	-0.011103	
	0.050119		0.11712	-0.011513	
	0.039811		0.11814	-0.012182	
	0.031623		0.11918	-0.013127	
	0.025119		0.12031	-0.014321	
	0.019953		0.12154	-0.015805	
	0.015849		0.12294	-0.017596	
	0.012589		0.12454	-0.019706	
	0.01		0.12636	-0.022154	
