	10000		0.027726	0.023374	
	7943.3		0.027118	0.018496	
	6309.6		0.026436	0.014427	
	5011.9		0.026058	0.010956	
	3981.1		0.0259	0.0079976	
	3162.3		0.025971	0.0054561	
	2511.9		0.026212	0.00331	
	1995.3		0.026555	0.0014775	
	1584.9		0.027064	-0.00010553	
	1258.9		0.027639	-0.0014778	
	1000		0.028297	-0.0027072	
	794.33		0.029083	-0.0038068	
	630.96		0.029925	-0.0048134	
	501.19		0.030861	-0.0057422	
	398.11		0.031917	-0.0066354	
	316.23		0.032977	-0.0074708	
	251.19		0.034226	-0.0082835	
	199.53		0.035446	-0.0090992	
	158.49		0.036857	-0.0099021	
	125.89		0.038334	-0.010707	
	100		0.039904	-0.011648	
	79.433		0.041597	-0.012569	
	63.096		0.04326	-0.013592	
	50.119		0.045302	-0.01486	
	39.811		0.046725	-0.015912	
	31.623		0.049444	-0.017479	
	25.119		0.051886	-0.01871	
	19.953		0.05494	-0.020139	
	15.849		0.057421	-0.021679	
	12.589		0.060823	-0.022594	
	10		0.064849	-0.023774	
	7.9433		0.068238	-0.025505	
	6.3096		0.071765	-0.026006	
	5.0119		0.076362	-0.027577	
	3.9811		0.079021	-0.029995	
	3.1623		0.083119	-0.031695	
	2.5119		0.087457	-0.032597	
	1.9953		0.092316	-0.033271	
	1.5849		0.10137	-0.033703	
	1.2589		0.10465	-0.035052	
	1		0.11306	-0.038905	
	0.79433		0.11936	-0.038135	
	0.63096		0.12477	-0.038698	
	0.50119		0.13171	-0.038647	
	0.39811		0.13872	-0.036436	
	0.31623		0.1447	-0.033196	
	0.25119		0.14946	-0.029711	
	0.19953		0.15322	-0.026485	
	0.15849		0.15624	-0.023587	
	0.12589		0.15883	-0.020956	
	0.1		0.16092	-0.018979	
	0.079433		0.16269	-0.017389	
	0.063096		0.1642	-0.016338	
	0.050119		0.16568	-0.015534	
	0.039811		0.16694	-0.015141	
	0.031623		0.16809	-0.015148	
	0.025119		0.16937	-0.015555	
	0.019953		0.17067	-0.016346	
	0.015849		0.17193	-0.017584	
	0.012589		0.17343	-0.019243	
	0.01		0.17525	-0.021397	
