1.00E+04	2.53E-02	2.62E-02
7.94E+03	2.44E-02	2.10E-02
6.31E+03	2.35E-02	1.66E-02
5.01E+03	2.29E-02	1.29E-02
3.98E+03	2.26E-02	9.78E-03
3.16E+03	2.25E-02	7.11E-03
2.51E+03	2.26E-02	4.86E-03
2.00E+03	2.28E-02	2.97E-03
1.58E+03	2.32E-02	1.36E-03
1.26E+03	2.36E-02	-1.65E-05
1.00E+03	2.41E-02	-1.21E-03
7.94E+02	2.47E-02	-2.26E-03
6.31E+02	2.53E-02	-3.22E-03
5.01E+02	2.61E-02	-4.08E-03
3.98E+02	2.69E-02	-4.88E-03
3.16E+02	2.78E-02	-5.62E-03
2.51E+02	2.88E-02	-6.30E-03
2.00E+02	2.99E-02	-6.95E-03
1.58E+02	3.10E-02	-7.55E-03
1.26E+02	3.23E-02	-8.15E-03
1.00E+02	3.36E-02	-8.70E-03
7.94E+01	3.50E-02	-9.23E-03
6.31E+01	3.65E-02	-9.75E-03
5.01E+01	3.81E-02	-1.02E-02
3.98E+01	3.97E-02	-1.06E-02
3.16E+01	4.12E-02	-1.12E-02
2.51E+01	4.32E-02	-1.13E-02
2.00E+01	4.49E-02	-1.17E-02
1.58E+01	4.66E-02	-1.18E-02
1.26E+01	4.89E-02	-1.18E-02
1.00E+01	5.09E-02	-1.18E-02
7.94E+00	5.29E-02	-1.16E-02
6.31E+00	5.48E-02	-1.11E-02
5.01E+00	5.68E-02	-1.06E-02
3.98E+00	5.82E-02	-1.01E-02
3.16E+00	5.98E-02	-9.39E-03
2.51E+00	6.11E-02	-8.50E-03
2.00E+00	6.23E-02	-7.66E-03
1.58E+00	6.36E-02	-6.81E-03
1.26E+00	6.41E-02	-6.19E-03
1.00E+00	6.51E-02	-6.06E-03
7.94E-01	6.59E-02	-5.44E-03
6.31E-01	6.61E-02	-5.23E-03
5.01E-01	6.66E-02	-5.41E-03
3.98E-01	6.73E-02	-5.52E-03
3.16E-01	6.81E-02	-5.44E-03
2.51E-01	6.88E-02	-5.31E-03
2.00E-01	6.94E-02	-5.27E-03
1.58E-01	7.01E-02	-5.24E-03
1.26E-01	7.06E-02	-5.30E-03
1.00E-01	7.11E-02	-5.56E-03
7.94E-02	7.17E-02	-5.92E-03
6.31E-02	7.22E-02	-6.50E-03
5.01E-02	7.28E-02	-7.17E-03
3.98E-02	7.35E-02	-8.02E-03
3.16E-02	7.43E-02	-9.06E-03
2.51E-02	7.52E-02	-1.03E-02
2.00E-02	7.62E-02	-1.18E-02
1.58E-02	7.74E-02	-1.35E-02
1.26E-02	7.89E-02	-1.54E-02
1.00E-02	8.07E-02	-1.76E-02
