1.00E+04	2.49E-02	2.58E-02
7.94E+03	2.39E-02	2.09E-02
6.31E+03	2.29E-02	1.68E-02
5.01E+03	2.22E-02	1.33E-02
3.98E+03	2.18E-02	1.03E-02
3.16E+03	2.16E-02	7.87E-03
2.51E+03	2.16E-02	5.84E-03
2.00E+03	2.16E-02	4.16E-03
1.58E+03	2.18E-02	2.78E-03
1.26E+03	2.20E-02	1.65E-03
1.00E+03	2.23E-02	7.06E-04
7.94E+02	2.27E-02	-6.11E-05
6.31E+02	2.31E-02	-6.89E-04
5.01E+02	2.35E-02	-1.21E-03
3.98E+02	2.39E-02	-1.62E-03
3.16E+02	2.44E-02	-1.95E-03
2.51E+02	2.48E-02	-2.21E-03
2.00E+02	2.53E-02	-2.42E-03
1.58E+02	2.58E-02	-2.57E-03
1.26E+02	2.63E-02	-2.68E-03
1.00E+02	2.68E-02	-2.73E-03
7.94E+01	2.73E-02	-2.76E-03
6.31E+01	2.78E-02	-2.73E-03
5.01E+01	2.83E-02	-2.65E-03
3.98E+01	2.87E-02	-2.53E-03
3.16E+01	2.91E-02	-2.47E-03
2.51E+01	2.95E-02	-2.23E-03
2.00E+01	2.98E-02	-2.06E-03
1.58E+01	3.01E-02	-1.87E-03
1.26E+01	3.04E-02	-1.71E-03
1.00E+01	3.06E-02	-1.60E-03
7.94E+00	3.08E-02	-1.51E-03
6.31E+00	3.09E-02	-1.35E-03
5.01E+00	3.11E-02	-1.25E-03
3.98E+00	3.11E-02	-1.29E-03
3.16E+00	3.13E-02	-1.21E-03
2.51E+00	3.14E-02	-1.17E-03
2.00E+00	3.16E-02	-1.13E-03
1.58E+00	3.19E-02	-1.07E-03
1.26E+00	3.18E-02	-1.09E-03
1.00E+00	3.21E-02	-1.33E-03
7.94E-01	3.23E-02	-1.28E-03
6.31E-01	3.23E-02	-1.43E-03
5.01E-01	3.24E-02	-1.75E-03
3.98E-01	3.28E-02	-2.06E-03
3.16E-01	3.32E-02	-2.26E-03
2.51E-01	3.36E-02	-2.37E-03
2.00E-01	3.39E-02	-2.48E-03
1.58E-01	3.42E-02	-2.62E-03
1.26E-01	3.45E-02	-2.80E-03
1.00E-01	3.48E-02	-3.04E-03
7.94E-02	3.51E-02	-3.35E-03
6.31E-02	3.54E-02	-3.77E-03
5.01E-02	3.58E-02	-4.25E-03
3.98E-02	3.63E-02	-4.83E-03
3.16E-02	3.68E-02	-5.52E-03
2.51E-02	3.75E-02	-6.31E-03
2.00E-02	3.83E-02	-7.21E-03
1.58E-02	3.92E-02	-8.20E-03
1.26E-02	4.04E-02	-9.28E-03
1.00E-02	4.18E-02	-1.04E-02
