1.00E+04	2.49E-02	2.62E-02
7.94E+03	2.39E-02	2.13E-02
6.31E+03	2.28E-02	1.71E-02
5.01E+03	2.21E-02	1.37E-02
3.98E+03	2.17E-02	1.07E-02
3.16E+03	2.15E-02	8.32E-03
2.51E+03	2.14E-02	6.33E-03
2.00E+03	2.14E-02	4.71E-03
1.58E+03	2.15E-02	3.40E-03
1.26E+03	2.16E-02	2.33E-03
1.00E+03	2.18E-02	1.48E-03
7.94E+02	2.21E-02	7.87E-04
6.31E+02	2.23E-02	2.31E-04
5.01E+02	2.26E-02	-2.17E-04
3.98E+02	2.29E-02	-5.68E-04
3.16E+02	2.31E-02	-8.40E-04
2.51E+02	2.34E-02	-1.05E-03
2.00E+02	2.37E-02	-1.20E-03
1.58E+02	2.40E-02	-1.30E-03
1.26E+02	2.43E-02	-1.34E-03
1.00E+02	2.46E-02	-1.34E-03
7.94E+01	2.49E-02	-1.32E-03
6.31E+01	2.51E-02	-1.25E-03
5.01E+01	2.54E-02	-1.17E-03
3.98E+01	2.55E-02	-1.12E-03
3.16E+01	2.57E-02	-1.03E-03
2.51E+01	2.58E-02	-9.22E-04
2.00E+01	2.59E-02	-8.87E-04
1.58E+01	2.60E-02	-8.16E-04
1.26E+01	2.61E-02	-7.65E-04
1.00E+01	2.62E-02	-7.36E-04
7.94E+00	2.63E-02	-7.23E-04
6.31E+00	2.63E-02	-6.60E-04
5.01E+00	2.65E-02	-6.75E-04
3.98E+00	2.64E-02	-7.60E-04
3.16E+00	2.66E-02	-7.74E-04
2.51E+00	2.66E-02	-7.50E-04
2.00E+00	2.67E-02	-7.38E-04
1.58E+00	2.70E-02	-7.59E-04
1.26E+00	2.69E-02	-7.70E-04
1.00E+00	2.71E-02	-1.02E-03
7.94E-01	2.73E-02	-1.01E-03
6.31E-01	2.73E-02	-1.15E-03
5.01E-01	2.74E-02	-1.47E-03
3.98E-01	2.77E-02	-1.79E-03
3.16E-01	2.81E-02	-1.96E-03
2.51E-01	2.84E-02	-2.07E-03
2.00E-01	2.87E-02	-2.18E-03
1.58E-01	2.90E-02	-2.29E-03
1.26E-01	2.93E-02	-2.41E-03
1.00E-01	2.95E-02	-2.61E-03
7.94E-02	2.98E-02	-2.86E-03
6.31E-02	3.01E-02	-3.20E-03
5.01E-02	3.05E-02	-3.59E-03
3.98E-02	3.08E-02	-4.03E-03
3.16E-02	3.13E-02	-4.57E-03
2.51E-02	3.19E-02	-5.18E-03
2.00E-02	3.26E-02	-5.87E-03
1.58E-02	3.34E-02	-6.61E-03
1.26E-02	3.44E-02	-7.38E-03
1.00E-02	3.55E-02	-8.16E-03
