1.00E+04	2.49E-02	2.64E-02
7.94E+03	2.39E-02	2.14E-02
6.31E+03	2.28E-02	1.73E-02
5.01E+03	2.22E-02	1.38E-02
3.98E+03	2.17E-02	1.09E-02
3.16E+03	2.14E-02	8.52E-03
2.51E+03	2.13E-02	6.55E-03
2.00E+03	2.13E-02	4.95E-03
1.58E+03	2.14E-02	3.67E-03
1.26E+03	2.15E-02	2.63E-03
1.00E+03	2.16E-02	1.79E-03
7.94E+02	2.18E-02	1.12E-03
6.31E+02	2.20E-02	5.81E-04
5.01E+02	2.22E-02	1.54E-04
3.98E+02	2.24E-02	-1.82E-04
3.16E+02	2.27E-02	-4.35E-04
2.51E+02	2.29E-02	-6.18E-04
2.00E+02	2.31E-02	-7.47E-04
1.58E+02	2.33E-02	-8.23E-04
1.26E+02	2.36E-02	-8.53E-04
1.00E+02	2.38E-02	-8.36E-04
7.94E+01	2.39E-02	-8.13E-04
6.31E+01	2.41E-02	-7.81E-04
5.01E+01	2.42E-02	-7.19E-04
3.98E+01	2.43E-02	-6.66E-04
3.16E+01	2.44E-02	-6.58E-04
2.51E+01	2.44E-02	-6.08E-04
2.00E+01	2.45E-02	-5.81E-04
1.58E+01	2.46E-02	-5.62E-04
1.26E+01	2.47E-02	-5.49E-04
1.00E+01	2.47E-02	-5.21E-04
7.94E+00	2.48E-02	-5.41E-04
6.31E+00	2.48E-02	-4.98E-04
5.01E+00	2.49E-02	-5.41E-04
3.98E+00	2.49E-02	-6.54E-04
3.16E+00	2.50E-02	-6.49E-04
2.51E+00	2.50E-02	-6.59E-04
2.00E+00	2.51E-02	-6.76E-04
1.58E+00	2.54E-02	-6.59E-04
1.26E+00	2.53E-02	-7.18E-04
1.00E+00	2.55E-02	-9.50E-04
7.94E-01	2.57E-02	-9.53E-04
6.31E-01	2.57E-02	-1.08E-03
5.01E-01	2.58E-02	-1.42E-03
3.98E-01	2.61E-02	-1.70E-03
3.16E-01	2.64E-02	-1.87E-03
2.51E-01	2.67E-02	-1.96E-03
2.00E-01	2.70E-02	-2.06E-03
1.58E-01	2.73E-02	-2.15E-03
1.26E-01	2.75E-02	-2.25E-03
1.00E-01	2.77E-02	-2.42E-03
7.94E-02	2.80E-02	-2.63E-03
6.31E-02	2.82E-02	-2.93E-03
5.01E-02	2.85E-02	-3.25E-03
3.98E-02	2.88E-02	-3.65E-03
3.16E-02	2.92E-02	-4.10E-03
2.51E-02	2.97E-02	-4.60E-03
2.00E-02	3.03E-02	-5.18E-03
1.58E-02	3.10E-02	-5.76E-03
1.26E-02	3.18E-02	-6.37E-03
1.00E-02	3.27E-02	-6.93E-03
