1.00E+04	2.41E-02	2.77E-02
7.94E+03	2.33E-02	2.24E-02
6.31E+03	2.24E-02	1.80E-02
5.01E+03	2.19E-02	1.43E-02
3.98E+03	2.15E-02	1.13E-02
3.16E+03	2.13E-02	8.72E-03
2.51E+03	2.12E-02	6.64E-03
2.00E+03	2.13E-02	4.95E-03
1.58E+03	2.14E-02	3.58E-03
1.26E+03	2.15E-02	2.48E-03
1.00E+03	2.17E-02	1.58E-03
7.94E+02	2.20E-02	8.65E-04
6.31E+02	2.22E-02	2.90E-04
5.01E+02	2.25E-02	-1.77E-04
3.98E+02	2.28E-02	-5.41E-04
3.16E+02	2.31E-02	-8.27E-04
2.51E+02	2.34E-02	-1.05E-03
2.00E+02	2.37E-02	-1.21E-03
1.58E+02	2.40E-02	-1.30E-03
1.26E+02	2.43E-02	-1.35E-03
1.00E+02	2.46E-02	-1.37E-03
7.94E+01	2.49E-02	-1.33E-03
6.31E+01	2.51E-02	-1.26E-03
5.01E+01	2.53E-02	-1.19E-03
3.98E+01	2.55E-02	-1.15E-03
3.16E+01	2.56E-02	-1.03E-03
2.51E+01	2.58E-02	-9.50E-04
2.00E+01	2.59E-02	-9.03E-04
1.58E+01	2.60E-02	-8.26E-04
1.26E+01	2.61E-02	-7.75E-04
1.00E+01	2.62E-02	-7.49E-04
7.94E+00	2.63E-02	-7.25E-04
6.31E+00	2.64E-02	-6.67E-04
5.01E+00	2.65E-02	-6.94E-04
3.98E+00	2.64E-02	-7.61E-04
3.16E+00	2.66E-02	-7.63E-04
2.51E+00	2.66E-02	-7.68E-04
2.00E+00	2.67E-02	-7.43E-04
1.58E+00	2.70E-02	-7.80E-04
1.26E+00	2.69E-02	-7.80E-04
1.00E+00	2.72E-02	-1.03E-03
7.94E-01	2.74E-02	-1.03E-03
6.31E-01	2.73E-02	-1.17E-03
5.01E-01	2.75E-02	-1.49E-03
3.98E-01	2.77E-02	-1.80E-03
3.16E-01	2.81E-02	-1.97E-03
2.51E-01	2.85E-02	-2.09E-03
2.00E-01	2.87E-02	-2.20E-03
1.58E-01	2.91E-02	-2.31E-03
1.26E-01	2.93E-02	-2.43E-03
1.00E-01	2.96E-02	-2.63E-03
7.94E-02	2.99E-02	-2.88E-03
6.31E-02	3.01E-02	-3.22E-03
5.01E-02	3.05E-02	-3.61E-03
3.98E-02	3.09E-02	-4.07E-03
3.16E-02	3.14E-02	-4.61E-03
2.51E-02	3.20E-02	-5.22E-03
2.00E-02	3.26E-02	-5.91E-03
1.58E-02	3.34E-02	-6.66E-03
1.26E-02	3.44E-02	-7.45E-03
1.00E-02	3.56E-02	-8.24E-03
