1.00E+04	2.41E-02	2.79E-02
7.94E+03	2.33E-02	2.26E-02
6.31E+03	2.24E-02	1.81E-02
5.01E+03	2.19E-02	1.45E-02
3.98E+03	2.15E-02	1.14E-02
3.16E+03	2.12E-02	8.91E-03
2.51E+03	2.12E-02	6.85E-03
2.00E+03	2.12E-02	5.20E-03
1.58E+03	2.12E-02	3.85E-03
1.26E+03	2.14E-02	2.78E-03
1.00E+03	2.15E-02	1.90E-03
7.94E+02	2.17E-02	1.21E-03
6.31E+02	2.19E-02	6.52E-04
5.01E+02	2.21E-02	2.03E-04
3.98E+02	2.23E-02	-1.43E-04
3.16E+02	2.26E-02	-4.08E-04
2.51E+02	2.28E-02	-6.01E-04
2.00E+02	2.30E-02	-7.37E-04
1.58E+02	2.32E-02	-8.16E-04
1.26E+02	2.35E-02	-8.50E-04
1.00E+02	2.37E-02	-8.43E-04
7.94E+01	2.38E-02	-8.17E-04
6.31E+01	2.40E-02	-7.82E-04
5.01E+01	2.41E-02	-7.34E-04
3.98E+01	2.42E-02	-6.77E-04
3.16E+01	2.43E-02	-6.60E-04
2.51E+01	2.44E-02	-6.09E-04
2.00E+01	2.45E-02	-5.91E-04
1.58E+01	2.45E-02	-5.71E-04
1.26E+01	2.46E-02	-5.54E-04
1.00E+01	2.47E-02	-5.30E-04
7.94E+00	2.47E-02	-5.41E-04
6.31E+00	2.48E-02	-5.05E-04
5.01E+00	2.49E-02	-5.46E-04
3.98E+00	2.48E-02	-6.51E-04
3.16E+00	2.49E-02	-6.53E-04
2.51E+00	2.50E-02	-6.68E-04
2.00E+00	2.51E-02	-6.77E-04
1.58E+00	2.53E-02	-6.79E-04
1.26E+00	2.52E-02	-7.22E-04
1.00E+00	2.55E-02	-9.57E-04
7.94E-01	2.56E-02	-9.68E-04
6.31E-01	2.56E-02	-1.10E-03
5.01E-01	2.57E-02	-1.44E-03
3.98E-01	2.60E-02	-1.72E-03
3.16E-01	2.63E-02	-1.89E-03
2.51E-01	2.67E-02	-1.98E-03
2.00E-01	2.69E-02	-2.07E-03
1.58E-01	2.72E-02	-2.16E-03
1.26E-01	2.75E-02	-2.26E-03
1.00E-01	2.77E-02	-2.44E-03
7.94E-02	2.79E-02	-2.66E-03
6.31E-02	2.82E-02	-2.95E-03
5.01E-02	2.85E-02	-3.28E-03
3.98E-02	2.88E-02	-3.68E-03
3.16E-02	2.92E-02	-4.14E-03
2.51E-02	2.97E-02	-4.64E-03
2.00E-02	3.03E-02	-5.22E-03
1.58E-02	3.10E-02	-5.82E-03
1.26E-02	3.18E-02	-6.43E-03
1.00E-02	3.27E-02	-7.01E-03
