1.00E+04	2.42E-02	2.56E-02
7.94E+03	2.35E-02	2.06E-02
6.31E+03	2.27E-02	1.63E-02
5.01E+03	2.22E-02	1.28E-02
3.98E+03	2.19E-02	9.80E-03
3.16E+03	2.18E-02	7.28E-03
2.51E+03	2.19E-02	5.18E-03
2.00E+03	2.20E-02	3.43E-03
1.58E+03	2.23E-02	1.98E-03
1.26E+03	2.26E-02	7.44E-04
1.00E+03	2.30E-02	-2.99E-04
7.94E+02	2.35E-02	-1.19E-03
6.31E+02	2.40E-02	-1.97E-03
5.01E+02	2.46E-02	-2.64E-03
3.98E+02	2.52E-02	-3.21E-03
3.16E+02	2.60E-02	-3.72E-03
2.51E+02	2.67E-02	-4.16E-03
2.00E+02	2.75E-02	-4.51E-03
1.58E+02	2.83E-02	-4.81E-03
1.26E+02	2.92E-02	-5.07E-03
1.00E+02	3.00E-02	-5.26E-03
7.94E+01	3.09E-02	-5.44E-03
6.31E+01	3.18E-02	-5.53E-03
5.01E+01	3.28E-02	-5.60E-03
3.98E+01	3.36E-02	-5.59E-03
3.16E+01	3.46E-02	-5.70E-03
2.51E+01	3.56E-02	-5.51E-03
2.00E+01	3.65E-02	-5.40E-03
1.58E+01	3.73E-02	-5.26E-03
1.26E+01	3.82E-02	-4.87E-03
1.00E+01	3.90E-02	-4.51E-03
7.94E+00	3.96E-02	-4.19E-03
6.31E+00	4.02E-02	-3.75E-03
5.01E+00	4.08E-02	-3.47E-03
3.98E+00	4.10E-02	-3.25E-03
3.16E+00	4.15E-02	-2.96E-03
2.51E+00	4.17E-02	-2.72E-03
2.00E+00	4.21E-02	-2.50E-03
1.58E+00	4.26E-02	-2.25E-03
1.26E+00	4.26E-02	-2.12E-03
1.00E+00	4.30E-02	-2.33E-03
7.94E-01	4.33E-02	-2.22E-03
6.31E-01	4.34E-02	-2.31E-03
5.01E-01	4.36E-02	-2.65E-03
3.98E-01	4.40E-02	-2.94E-03
3.16E-01	4.45E-02	-3.09E-03
2.51E-01	4.50E-02	-3.18E-03
2.00E-01	4.54E-02	-3.29E-03
1.58E-01	4.59E-02	-3.43E-03
1.26E-01	4.62E-02	-3.58E-03
1.00E-01	4.66E-02	-3.86E-03
7.94E-02	4.70E-02	-4.23E-03
6.31E-02	4.73E-02	-4.72E-03
5.01E-02	4.78E-02	-5.33E-03
3.98E-02	4.83E-02	-6.05E-03
3.16E-02	4.89E-02	-6.92E-03
2.51E-02	4.96E-02	-7.94E-03
2.00E-02	5.05E-02	-9.12E-03
1.58E-02	5.16E-02	-1.05E-02
1.26E-02	5.29E-02	-1.20E-02
1.00E-02	5.45E-02	-1.36E-02
