	10000		0.030504	0.027864	
	7943.3		0.030115	0.02199	
	6309.6		0.029607	0.017168	
	5011.9		0.029348	0.0131	
	3981.1		0.029291	0.0096877	
	3162.3		0.029457	0.0068147	
	2511.9		0.029761	0.0044279	
	1995.3		0.030193	0.002455	
	1584.9		0.030717	0.00080947	
	1258.9		0.031327	-0.00057346	
	1000		0.031992	-0.0017449	
	794.33		0.03271	-0.0027276	
	630.96		0.033506	-0.0035853	
	501.19		0.034402	-0.0043371	
	398.11		0.035293	-0.0049902	
	316.23		0.03623	-0.0055663	
	251.19		0.037244	-0.0060787	
	199.53		0.038337	-0.0065305	
	158.49		0.039434	-0.0069142	
	125.89		0.040597	-0.0072571	
	100		0.04177	-0.0075452	
	79.433		0.042978	-0.0077763	
	63.096		0.044175	-0.0079842	
	50.119		0.045347	-0.0081994	
	39.811		0.046599	-0.0084342	
	31.623		0.047493	-0.0085621	
	25.119		0.048863	-0.0088149	
	19.953		0.050019	-0.0092147	
	15.849		0.05089	-0.0094762	
	12.589		0.052255	-0.010016	
	10		0.053397	-0.010574	
	7.9433		0.054501	-0.011387	
	6.3096		0.05567	-0.0122	
	5.0119		0.057133	-0.013626	
	3.9811		0.058181	-0.015566	
	3.1623		0.059907	-0.016963	
	2.5119		0.060682	-0.019538	
	1.9953		0.063676	-0.02297	
	1.5849		0.067188	-0.024952	
	1.2589		0.068526	-0.027883	
	1		0.070436	-0.03359	
	0.79433		0.074096	-0.040408	
	0.63096		0.080213	-0.0481	
	0.50119		0.08935	-0.055253	
	0.39811		0.10063	-0.060649	
	0.31623		0.11192	-0.064491	
	0.25119		0.12499	-0.066315	
	0.19953		0.13712	-0.067216	
	0.15849		0.14885	-0.067159	
	0.12589		0.16001	-0.066488	
	0.1		0.17061	-0.064842	
	0.079433		0.1801	-0.063226	
	0.063096		0.18887	-0.061557	
	0.050119		0.19699	-0.059503	
	0.039811		0.20435	-0.05756	
	0.031623		0.21091	-0.056023	
	0.025119		0.21698	-0.054714	
	0.019953		0.22266	-0.05383	
	0.015849		0.2279	-0.053414	
	0.012589		0.23294	-0.053505	
	0.01		0.23789	-0.054248	
