	10000		0.025989	0.02634	
	7943.3		0.025017	0.021334	
	6309.6		0.024035	0.017171	
	5011.9		0.023385	0.013698	
	3981.1		0.02296	0.010809	
	3162.3		0.02275	0.0084109	
	2511.9		0.022677	0.0064683	
	1995.3		0.02268	0.0048995	
	1584.9		0.02275	0.0036343	
	1258.9		0.022859	0.0026196	
	1000		0.023002	0.001801	
	794.33		0.023164	0.0011491	
	630.96		0.023341	0.00062176	
	501.19		0.023524	0.0001993	
	398.11		0.023726	-0.00013848	
	316.23		0.023915	-0.00040972	
	251.19		0.024137	-0.00062338	
	199.53		0.024353	-0.000794	
	158.49		0.024563	-0.00092562	
	125.89		0.024782	-0.0010221	
	100		0.024987	-0.0010913	
	79.433		0.025217	-0.0011557	
	63.096		0.025414	-0.0012075	
	50.119		0.025645	-0.001218	
	39.811		0.025834	-0.0012585	
	31.623		0.026046	-0.0012081	
	25.119		0.026283	-0.0011838	
	19.953		0.02644	-0.0011314	
	15.849		0.026655	-0.0011286	
	12.589		0.026808	-0.0010488	
	10		0.026975	-0.00098916	
	7.9433		0.027074	-0.00095974	
	6.3096		0.02719	-0.00087539	
	5.0119		0.027344	-0.00088065	
	3.9811		0.027311	-0.00091401	
	3.1623		0.027441	-0.00090016	
	2.5119		0.027499	-0.00087604	
	1.9953		0.027629	-0.00084639	
	1.5849		0.027916	-0.00086595	
	1.2589		0.027857	-0.00085538	
	1		0.028108	-0.0011169	
	0.79433		0.028288	-0.0011056	
	0.63096		0.028285	-0.0012266	
	0.50119		0.028383	-0.00159	
	0.39811		0.028668	-0.0018991	
	0.31623		0.029032	-0.0020954	
	0.25119		0.029377	-0.0022204	
	0.19953		0.029672	-0.0023653	
	0.15849		0.029983	-0.0024922	
	0.12589		0.030279	-0.0026679	
	0.1		0.030536	-0.0029227	
	0.079433		0.030844	-0.0032374	
	0.063096		0.031149	-0.003652	
	0.050119		0.031532	-0.0041457	
	0.039811		0.032011	-0.0047138	
	0.031623		0.032515	-0.0053915	
	0.025119		0.033151	-0.0061662	
	0.019953		0.033894	-0.0070576	
	0.015849		0.034762	-0.008055	
	0.012589		0.035822	-0.0091523	
	0.01		0.037084	-0.010287	
