	10000		0.02655	0.024779	
	7943.3		0.025631	0.019896	
	6309.6		0.024708	0.015807	
	5011.9		0.024147	0.012368	
	3981.1		0.023825	0.0094672	
	3162.3		0.023738	0.0070265	
	2511.9		0.023783	0.0050131	
	1995.3		0.023981	0.0033557	
	1584.9		0.024236	0.0019785	
	1258.9		0.024562	0.00083856	
	1000		0.02496	-0.00011784	
	794.33		0.025397	-0.00090278	
	630.96		0.025889	-0.0015659	
	501.19		0.026401	-0.002125	
	398.11		0.026968	-0.0025943	
	316.23		0.02758	-0.0029901	
	251.19		0.028214	-0.0033128	
	199.53		0.028852	-0.0035761	
	158.49		0.029479	-0.0037701	
	125.89		0.030137	-0.0039443	
	100		0.030771	-0.0040834	
	79.433		0.031416	-0.0042175	
	63.096		0.03204	-0.0043289	
	50.119		0.032687	-0.0044496	
	39.811		0.033302	-0.0046745	
	31.623		0.033813	-0.0047733	
	25.119		0.034602	-0.0049407	
	19.953		0.035204	-0.0052299	
	15.849		0.035845	-0.0054797	
	12.589		0.036778	-0.0057299	
	10		0.037655	-0.0060843	
	7.9433		0.038684	-0.0064504	
	6.3096		0.039755	-0.0066277	
	5.0119		0.041019	-0.0068491	
	3.9811		0.042089	-0.0069895	
	3.1623		0.043446	-0.0068797	
	2.5119		0.044531	-0.006596	
	1.9953		0.04571	-0.0061679	
	1.5849		0.04698	-0.0056803	
	1.2589		0.047548	-0.0052045	
	1		0.048457	-0.0050614	
	0.79433		0.049125	-0.0045741	
	0.63096		0.049476	-0.0043152	
	0.50119		0.04991	-0.0044124	
	0.39811		0.050528	-0.0044556	
	0.31623		0.051201	-0.0044094	
	0.25119		0.051803	-0.00432	
	0.19953		0.052305	-0.0043118	
	0.15849		0.052802	-0.0043326	
	0.12589		0.05325	-0.0044264	
	0.1		0.053629	-0.0046819	
	0.079433		0.054067	-0.0050698	
	0.063096		0.054469	-0.0056495	
	0.050119		0.055015	-0.0063339	
	0.039811		0.055608	-0.0072112	
	0.031623		0.056317	-0.008271	
	0.025119		0.05719	-0.0095201	
	0.019953		0.058223	-0.011012	
	0.015849		0.059453	-0.012722	
	0.012589		0.060954	-0.01469	
	0.01		0.062759	-0.016901	
